Date Time,Holiday,Weather Description,Weather Main,Clouds All,Rain 1H,Snow 1H,Temp,Traffic Volume
2/17/2016 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.55,2883
2/6/2013 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.55,4039
1/26/2017 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.55,5830
3/19/2014 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.57,393
3/28/2013 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.57,412
4/4/2014 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.57,736
11/6/2017 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.58,961
3/2/2016 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.58,1369
1/28/2017 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.58,5247
1/17/2013 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.58,6490
1/6/2016 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.59,475
3/4/2013 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.59,1343
12/26/2016 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.59,1978
3/4/2013 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.59,2298
3/12/2013 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.59,4917
11/26/2012 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.6,2098
11/12/2012 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.6,5187
11/11/2017 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.61,541
12/20/2016 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.61,946
11/25/2012 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.61,3749
3/20/2014 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.61,5115
2/2/2016 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.61,5526
2/5/2016 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.61,6005
1/2/2017 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.62,1562
12/30/2016 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.62,5848
3/9/2017 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.62,6453
3/5/2013 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.63,438
3/25/2013 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.63,2460
3/25/2013 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.64,772
11/26/2012 11:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.64,4314
11/7/2017 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.64,4518
3/1/2013 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.64,5252
2/2/2016 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.65,2827
12/10/2017 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.65,3616
11/20/2016 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.65,3709
2/17/2014 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.65,3721
1/28/2017 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.65,4580
1/26/2017 11:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.65,4710
3/9/2017 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.66,364
3/12/2013 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.68,755
1/3/2016 11:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.68,3286
3/27/2013 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.68,4376
3/19/2014 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.68,4714
1/26/2016 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.68,6600
2/26/2016 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.69,721
1/26/2017 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.69,6458
1/6/2016 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.7,757
4/14/2014 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.7,6037
11/7/2017 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.71,560
1/6/2016 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.72,555
11/26/2012 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.73,5787
4/4/2014 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.74,355
4/1/2014 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.75,787
1/28/2017 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.75,4764
1/28/2017 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.75,4991
3/1/2017 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.75,5810
3/9/2017 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.75,7280
3/25/2013 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.76,373
1/30/2013 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.76,1242
3/25/2013 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.77,382
12/24/2015 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.77,778
3/4/2013 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.77,1776
3/7/2014 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.77,3528
11/26/2012 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.77,6752
3/9/2017 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.78,5929
2/28/2013 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.79,1336
11/6/2017 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.79,1451
2/28/2013 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.79,2191
3/25/2013 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.8,298
12/26/2015 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.8,1698
2/22/2016 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.8,2677
1/31/2018 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.8,6351
1/2/2017 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.82,1792
1/26/2017 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.82,4810
1/3/2017 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.82,6065
3/12/2013 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.83,5051
2/25/2016 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.84,2745
4/14/2014 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.84,6794
1/6/2016 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.85,426
12/8/2012 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.85,3724
11/16/2017 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.86,264
1/20/2013 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.86,784
1/27/2016 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.86,4706
3/9/2014 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.87,2497
3/27/2013 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.88,326
1/2/2017 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.88,2014
3/19/2013 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.89,320
2/27/2017 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.89,576
12/20/2012 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.89,2677
11/26/2012 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.89,4699
12/20/2012 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.9,4279
3/7/2014 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.9,4753
3/28/2013 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.92,755
11/16/2017 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.93,359
11/16/2017 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.93,604
3/2/2016 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.93,2581
2/18/2016 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.93,2683
2/17/2016 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.93,3316
2/2/2016 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.94,881
2/26/2017 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.95,1054
11/15/2017 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.95,1400
12/29/2016 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.95,2402
2/4/2017 11:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.95,4480
1/26/2017 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.95,6368
11/20/2016 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.96,3488
1/3/2016 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.96,3755
2/28/2013 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.96,7029
11/26/2012 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.97,4271
11/25/2012 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.98,2150
11/25/2012 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.98,3381
1/3/2016 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.98,4369
3/1/2013 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,270.99,6296
2/19/2013 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,270.99,6996
11/11/2017 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271,555
3/9/2017 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,271,569
2/15/2013 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271,732
3/12/2013 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.01,321
12/10/2017 11:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.01,4025
3/9/2017 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.01,5599
11/1/2017 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.02,917
11/25/2012 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.02,2809
1/26/2017 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.02,5815
11/16/2017 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.02,6029
11/7/2017 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.02,6100
12/25/2015 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.03,2440
3/7/2014 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.03,2472
3/7/2014 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.03,6342
2/28/2013 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.04,5853
11/7/2017 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.07,244
2/17/2016 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.07,4716
3/15/2014 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.07,4734
2/25/2016 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.08,1204
2/25/2018 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.08,3974
12/10/2017 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.08,4264
1/31/2018 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.08,4559
1/26/2017 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.08,4856
2/17/2016 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.08,5300
12/30/2016 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.08,5386
12/8/2017 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.08,5931
2/5/2017 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.09,526
3/13/2013 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.1,6486
1/30/2013 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.12,3839
1/3/2016 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.12,4052
2/15/2013 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.12,5463
1/28/2013 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.13,5565
11/26/2012 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.14,5529
11/23/2015 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.15,274
11/15/2017 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.15,1957
11/15/2017 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.15,2461
12/25/2015 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.15,2788
2/17/2014 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.15,4051
11/16/2017 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.15,5507
2/17/2016 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.15,5826
12/8/2017 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.15,6150
2/22/2018 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.15,6263
3/12/2013 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.16,258
2/28/2013 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.18,2579
2/28/2013 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.21,767
11/16/2017 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.21,2967
12/26/2015 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.21,3411
12/29/2016 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.21,4699
11/16/2017 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.21,6685
2/28/2013 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.22,335
11/16/2017 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.22,375
11/5/2017 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.22,1912
1/30/2013 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.22,2734
12/8/2017 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.22,4564
11/7/2017 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.23,339
12/25/2015 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.23,2883
2/19/2013 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.23,5741
3/28/2014 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.24,5471
11/26/2012 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.25,524
2/18/2013 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.25,2062
11/12/2012 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.25,4755
3/27/2013 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.26,264
1/20/2013 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.27,246
3/1/2013 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.28,345
2/25/2016 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.28,2000
1/26/2017 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.28,5354
11/16/2017 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.28,5942
3/1/2013 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.28,6570
2/17/2016 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.28,6898
11/7/2017 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.29,377
11/8/2017 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.29,548
11/26/2012 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.29,2362
11/26/2012 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.29,2874
1/26/2017 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.29,6772
2/28/2013 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.3,256
2/17/2014 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.3,4282
11/26/2012 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.32,4022
11/26/2012 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.34,293
2/18/2013 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.34,1415
12/20/2012 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.34,2489
12/6/2016 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.34,2774
3/1/2013 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.34,6144
1/20/2013 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.35,419
2/19/2013 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.35,2638
12/30/2016 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.35,2656
11/20/2015 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.35,3557
12/10/2017 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.35,4352
1/26/2017 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.35,5767
2/22/2018 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.35,6902
11/16/2017 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.36,916
12/13/2012 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.36,4531
12/11/2017 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.37,5712
2/28/2013 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.39,325
11/18/2013 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.39,2737
11/12/2012 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.4,4619
3/7/2014 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.4,5809
2/19/2013 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.41,776
3/20/2016 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.41,975
3/27/2013 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.41,2742
4/14/2014 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.41,2742
11/16/2017 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.41,4678
10/31/2017 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.41,5890
1/30/2013 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.42,2686
2/18/2013 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.43,2281
3/21/2014 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.43,2474
11/7/2017 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.43,3031
11/7/2017 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.44,899
2/24/2013 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.44,4204
1/29/2014 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.46,3122
1/1/2017 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.46,3252
11/18/2013 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.48,249
11/26/2012 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.48,2496
3/4/2016 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.48,2546
3/15/2014 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.48,4794
10/31/2017 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.48,5605
3/18/2014 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.48,5619
3/12/2013 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.48,5702
3/1/2013 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.48,6864
11/21/2013 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.49,5214
2/25/2013 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.5,4734
2/22/2016 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.51,863
1/26/2017 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.51,870
3/1/2013 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.52,5452
2/17/2014 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.53,4344
12/1/2012 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.54,384
1/2/2017 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.55,2401
11/15/2017 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.55,2914
3/25/2013 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.57,919
2/18/2013 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.57,2816
4/3/2018 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.58,277
1/25/2017 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.58,1783
2/15/2018 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.58,3144
11/16/2017 11:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.58,4943
3/26/2013 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.6,519
11/26/2012 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.6,6238
11/29/2013 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.61,3487
11/20/2015 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.61,6240
11/26/2012 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.62,771
12/3/2016 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.62,1244
1/25/2017 9:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.62,2409
3/20/2018 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.62,2867
12/1/2012 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.63,411
11/18/2013 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.64,311
11/18/2013 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.64,800
3/25/2018 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.65,771
11/5/2017 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.65,2273
11/1/2017 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.65,2959
1/25/2017 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.65,3004
3/2/2016 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.65,3487
12/8/2012 11:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.65,4465
3/1/2013 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.65,6453
3/3/2017 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.65,6607
3/7/2014 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.65,6644
3/1/2013 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.66,357
3/27/2013 1:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.66,372
4/17/2014 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.68,342
12/3/2016 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.68,641
12/1/2012 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.68,748
4/17/2014 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.68,784
1/25/2017 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.68,4289
4/24/2013 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.68,5994
3/18/2014 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.7,4782
3/1/2013 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.7,5803
3/1/2013 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.71,748
3/1/2013 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.71,2433
3/19/2014 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.71,4071
2/4/2017 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.71,4954
2/22/2016 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.72,264
2/23/2017 11:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.72,1135
11/20/2015 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.72,6042
11/26/2012 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.75,337
3/20/2018 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.75,885
1/25/2017 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.75,2649
3/1/2013 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.75,5626
1/25/2017 5:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.75,6021
1/25/2017 4:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.75,6513
12/25/2015 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.76,2906
3/15/2014 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.76,4893
11/26/2012 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.79,258
11/5/2017 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.79,2888
11/15/2017 7:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.79,3216
10/31/2017 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.79,5968
10/31/2017 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.79,6541
12/25/2015 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.8,1952
3/28/2014 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.8,2532
3/12/2013 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.8,4700
12/1/2012 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.81,588
12/10/2017 2:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.81,4370
12/21/2016 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.81,4477
12/3/2016 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.82,408
3/27/2013 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.82,563
1/16/2017 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.82,1837
12/23/2015 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.82,2069
11/21/2013 11:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.82,4859
3/18/2014 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.83,6291
4/1/2014 3:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.84,381
2/23/2017 10:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.84,1956
12/25/2015 12:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.84,2900
2/28/2013 8:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.84,3048
3/18/2017 9:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.84,3771
2/18/2013 6:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.84,3825
3/18/2017 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.84,4262
10/31/2017 10:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.84,4572
4/18/2014 8:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.84,5420
4/17/2014 7:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.84,6261
4/4/2016 2:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.85,285
2/7/2017 12:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.85,502
11/12/2012 1:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.85,4362
4/14/2014 4:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.86,801
11/11/2017 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.86,1057
11/24/2015 5:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.86,2711
12/10/2017 3:00:00 PM,None,overcast clouds,Clouds,90,0,0,271.86,4762
11/23/2015 6:00:00 AM,None,overcast clouds,Clouds,90,0,0,271.86,5651
